edge_id,source_strut_id,defect_class,k,neighbor_edge_ids,neighbor_defect_classes,neighbor_distances_mm,missing_neighbor_count,broken_neighbor_count,thin_neighbor_count
E_N003311_N004465,7905,missing,1,"[""E_N003325_N004465""]","[""missing""]",[2.2799999999999976],1,0,0
E_N003311_N004465,7905,missing,3,"[""E_N003325_N004465"",""E_N004445_N004465"",""E_N003311_N003331""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001]",3,0,0
E_N003311_N004465,7905,missing,5,"[""E_N003325_N004465"",""E_N004445_N004465"",""E_N003311_N003331"",""E_N003311_N004451"",""E_N004459_N004465""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106533]",5,0,0
E_N003311_N004465,7905,missing,10,"[""E_N003325_N004465"",""E_N004445_N004465"",""E_N003311_N003331"",""E_N003311_N004451"",""E_N004459_N004465"",""E_N003325_N003331"",""E_N004445_N004451"",""E_N003311_N003317"",""E_N003325_N004479"",""E_N004445_N005599""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106533,3.2244069222106555,3.2244069222106555,3.224406922210658,4.559999999999999,4.559999999999999]",10,0,0
E_N003325_N003331,5891,missing,1,"[""E_N003311_N003331""]","[""missing""]",[2.2799999999999976],1,0,0
E_N003325_N003331,5891,missing,3,"[""E_N003311_N003331"",""E_N002191_N003331"",""E_N003325_N003345""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001]",3,0,0
E_N003325_N003331,5891,missing,5,"[""E_N003311_N003331"",""E_N002191_N003331"",""E_N003325_N003345"",""E_N003325_N004465"",""E_N002177_N003331""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,3.2244069222106555]",5,0,0
E_N003325_N003331,5891,missing,10,"[""E_N003311_N003331"",""E_N002191_N003331"",""E_N003325_N003345"",""E_N003325_N004465"",""E_N002177_N003331"",""E_N003311_N004465"",""E_N003325_N004479"",""E_N003311_N003317"",""E_N003339_N003345"",""E_N004459_N004465""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,3.2244069222106555,3.2244069222106555,3.224406922210658,4.559999999999999,4.559999999999999,4.559999999999999]",10,0,0
E_N003325_N003345,5918,missing,1,"[""E_N003339_N003345""]","[""missing""]",[2.2799999999999976],1,0,0
E_N003325_N003345,5918,missing,3,"[""E_N003339_N003345"",""E_N003325_N003331"",""E_N003325_N004479""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001]",3,0,0
E_N003325_N003345,5918,missing,5,"[""E_N003339_N003345"",""E_N003325_N003331"",""E_N003325_N004479"",""E_N002205_N003345"",""E_N003339_N004479""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106555,3.2244069222106555]",5,0,0
E_N003325_N003345,5918,missing,10,"[""E_N003339_N003345"",""E_N003325_N003331"",""E_N003325_N004479"",""E_N002205_N003345"",""E_N003339_N004479"",""E_N002191_N003331"",""E_N003325_N004465"",""E_N003311_N003331"",""E_N003339_N003359"",""E_N004459_N004479""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106555,3.2244069222106555,3.224406922210658,3.224406922210658,4.559999999999999,4.559999999999999,4.559999999999999]",10,0,0
E_N003325_N004465,7904,missing,1,"[""E_N003311_N004465""]","[""missing""]",[2.2799999999999976],1,0,0
E_N003325_N004465,7904,missing,3,"[""E_N003311_N004465"",""E_N004459_N004465"",""E_N003325_N003331""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001]",3,0,0
E_N003325_N004465,7904,missing,5,"[""E_N003311_N004465"",""E_N004459_N004465"",""E_N003325_N003331"",""E_N003325_N004479"",""E_N004445_N004465""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106533]",5,0,0
E_N003325_N004465,7904,missing,10,"[""E_N003311_N004465"",""E_N004459_N004465"",""E_N003325_N003331"",""E_N003325_N004479"",""E_N004445_N004465"",""E_N003311_N003331"",""E_N004459_N004479"",""E_N003325_N003345"",""E_N003311_N004451"",""E_N003339_N004479""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106533,3.2244069222106555,3.2244069222106555,3.224406922210658,4.559999999999999,4.559999999999999]",10,0,0
E_N003325_N004479,7933,missing,1,"[""E_N003339_N004479""]","[""missing""]",[2.2799999999999976],1,0,0
E_N003325_N004479,7933,missing,3,"[""E_N003339_N004479"",""E_N004459_N004479"",""E_N003325_N003345""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001]",3,0,0
E_N003325_N004479,7933,missing,5,"[""E_N003339_N004479"",""E_N004459_N004479"",""E_N003325_N003345"",""E_N003325_N004465"",""E_N004473_N004479""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106533]",5,0,0
E_N003325_N004479,7933,missing,10,"[""E_N003339_N004479"",""E_N004459_N004479"",""E_N003325_N003345"",""E_N003325_N004465"",""E_N004473_N004479"",""E_N003339_N003345"",""E_N004459_N004465"",""E_N003325_N003331"",""E_N003311_N004465"",""E_N004459_N005613""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106533,3.2244069222106555,3.2244069222106555,3.224406922210658,4.559999999999999,4.559999999999999]",10,0,0
E_N003339_N003345,5919,missing,1,"[""E_N003325_N003345""]","[""missing""]",[2.2799999999999976],1,0,0
E_N003339_N003345,5919,missing,3,"[""E_N003325_N003345"",""E_N002205_N003345"",""E_N003339_N003359""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001]",3,0,0
E_N003339_N003345,5919,missing,5,"[""E_N003325_N003345"",""E_N002205_N003345"",""E_N003339_N003359"",""E_N003339_N004479"",""E_N003325_N004479""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,3.2244069222106555]",5,0,0
E_N003339_N003345,5919,missing,10,"[""E_N003325_N003345"",""E_N002205_N003345"",""E_N003339_N003359"",""E_N003339_N004479"",""E_N003325_N004479"",""E_N002205_N003359"",""E_N003325_N003331"",""E_N004473_N004479"",""E_N004459_N004479"",""E_N002191_N002211""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,3.2244069222106555,3.224406922210658,4.559999999999999,4.559999999999999,5.098234988699518,5.098234988699519]",10,0,0
E_N003339_N003359,5946,missing,1,"[""E_N002205_N003359""]","[""missing""]",[2.280000000000001],1,0,0
E_N003339_N003359,5946,missing,3,"[""E_N002205_N003359"",""E_N003339_N003345"",""E_N002205_N003345""]","[""missing"",""missing"",""missing""]","[2.280000000000001,2.280000000000001,3.224406922210658]",3,0,0
E_N003339_N003359,5946,missing,5,"[""E_N002205_N003359"",""E_N003339_N003345"",""E_N002205_N003345"",""E_N002219_N003359"",""E_N003339_N004479""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.280000000000001,2.280000000000001,3.224406922210658,3.224406922210658,3.224406922210658]",5,0,0
E_N003339_N003359,5946,missing,10,"[""E_N002205_N003359"",""E_N003339_N003345"",""E_N002205_N003345"",""E_N002219_N003359"",""E_N003339_N004479"",""E_N003353_N004493"",""E_N003325_N003345"",""E_N004473_N004493"",""E_N002205_N002225"",""E_N003325_N004479""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.280000000000001,2.280000000000001,3.224406922210658,3.224406922210658,3.224406922210658,3.224406922210658,4.559999999999999,4.559999999999999,4.56,5.098234988699519]",10,0,0
E_N003339_N004479,7932,missing,1,"[""E_N003325_N004479""]","[""missing""]",[2.2799999999999976],1,0,0
E_N003339_N004479,7932,missing,3,"[""E_N003325_N004479"",""E_N004473_N004479"",""E_N003339_N003345""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001]",3,0,0
E_N003339_N004479,7932,missing,5,"[""E_N003325_N004479"",""E_N004473_N004479"",""E_N003339_N003345"",""E_N004459_N004479"",""E_N003325_N003345""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,3.2244069222106533,3.2244069222106555]",5,0,0
E_N003339_N004479,7932,missing,10,"[""E_N003325_N004479"",""E_N004473_N004479"",""E_N003339_N003345"",""E_N004459_N004479"",""E_N003325_N003345"",""E_N004473_N004493"",""E_N003339_N003359"",""E_N003325_N004465"",""E_N004473_N005613"",""E_N002205_N003345""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,3.2244069222106533,3.2244069222106555,3.2244069222106555,3.224406922210658,4.559999999999999,4.559999999999999,4.560000000000002]",10,0,0
E_N003353_N004493,7960,missing,1,"[""E_N004473_N004493""]","[""missing""]",[3.2244069222106555],1,0,0
E_N003353_N004493,7960,missing,3,"[""E_N004473_N004493"",""E_N003339_N003359"",""E_N002219_N003359""]","[""missing"",""missing"",""missing""]","[3.2244069222106555,3.224406922210658,4.560000000000002]",3,0,0
E_N003353_N004493,7960,missing,5,"[""E_N004473_N004493"",""E_N003339_N003359"",""E_N002219_N003359"",""E_N003339_N004479"",""E_N004473_N005627""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[3.2244069222106555,3.224406922210658,4.560000000000002,4.560000000000002,5.098234988699519]",5,0,0
E_N003353_N004493,7960,missing,10,"[""E_N004473_N004493"",""E_N003339_N003359"",""E_N002219_N003359"",""E_N003339_N004479"",""E_N004473_N005627"",""E_N004473_N004479"",""E_N002205_N003359"",""E_N003339_N003345"",""E_N004473_N005613"",""E_N002205_N003345""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[3.2244069222106555,3.224406922210658,4.560000000000002,4.560000000000002,5.098234988699519,5.098234988699521,5.098234988699523,5.098234988699523,6.448813844421315,6.448813844421316]",10,0,0
E_N003436_N003452,8136,missing,1,"[""E_N003452_N003456""]","[""broken""]",[1.6122034611053278],0,1,0
E_N003436_N003452,8136,missing,3,"[""E_N003452_N003456"",""E_N003450_N003455"",""E_N003450_N004589""]","[""broken"",""broken"",""missing""]","[1.6122034611053278,3.604996532591951,3.604996532591951]",1,2,0
E_N003436_N003452,8136,missing,5,"[""E_N003452_N003456"",""E_N003450_N003455"",""E_N003450_N004589"",""E_N003450_N003466"",""E_N003466_N004589""]","[""broken"",""broken"",""missing"",""broken"",""broken""]","[1.6122034611053278,3.604996532591951,3.604996532591951,4.559999999999999,4.836610383315984]",1,4,0
E_N003436_N003452,8136,missing,10,"[""E_N003452_N003456"",""E_N003450_N003455"",""E_N003450_N004589"",""E_N003450_N003466"",""E_N003466_N004589"",""E_N004584_N004604"",""E_N003466_N003471"",""E_N003511_N003526"",""E_N001365_N001380"",""E_N000358_N001495""]","[""broken"",""broken"",""missing"",""broken"",""broken"",""broken"",""broken"",""missing"",""missing"",""broken""]","[1.6122034611053278,3.604996532591951,3.604996532591951,4.559999999999999,4.836610383315984,5.812882245495773,6.244037155558893,22.913716416155626,25.4911749434976,26.145546465889744]",3,7,0
E_N003450_N003455,6151,broken,1,"[""E_N003450_N003466""]","[""broken""]",[1.612203461105329],0,1,0
E_N003450_N003455,6151,broken,3,"[""E_N003450_N003466"",""E_N003452_N003456"",""E_N003450_N004589""]","[""broken"",""broken"",""missing""]","[1.612203461105329,2.2799999999999994,2.280000000000001]",1,2,0
E_N003450_N003455,6151,broken,5,"[""E_N003450_N003466"",""E_N003452_N003456"",""E_N003450_N004589"",""E_N003466_N004589"",""E_N003466_N003471""]","[""broken"",""broken"",""missing"",""broken"",""broken""]","[1.612203461105329,2.2799999999999994,2.280000000000001,2.792418306772824,3.2244069222106577]",1,4,0
E_N003450_N003455,6151,broken,10,"[""E_N003450_N003466"",""E_N003452_N003456"",""E_N003450_N004589"",""E_N003466_N004589"",""E_N003466_N003471"",""E_N003436_N003452"",""E_N004584_N004604"",""E_N003511_N003526"",""E_N001365_N001380"",""E_N000358_N001495""]","[""broken"",""broken"",""missing"",""broken"",""broken"",""missing"",""broken"",""missing"",""missing"",""broken""]","[1.612203461105329,2.2799999999999994,2.280000000000001,2.792418306772824,3.2244069222106577,3.604996532591951,4.836610383315984,19.413500457156097,22.046550750627635,22.970363514755263]",4,6,0
E_N003450_N003466,8160,broken,1,"[""E_N003466_N004589""]","[""broken""]",[1.6122034611053286],0,1,0
E_N003450_N003466,8160,broken,3,"[""E_N003466_N004589"",""E_N003450_N003455"",""E_N003450_N004589""]","[""broken"",""broken"",""missing""]","[1.6122034611053286,1.612203461105329,1.612203461105329]",1,2,0
E_N003450_N003466,8160,broken,5,"[""E_N003466_N004589"",""E_N003450_N003455"",""E_N003450_N004589"",""E_N003466_N003471"",""E_N004584_N004604""]","[""broken"",""broken"",""missing"",""broken"",""broken""]","[1.6122034611053286,1.612203461105329,1.612203461105329,2.7924183067728237,3.604996532591951]",1,4,0
E_N003450_N003466,8160,broken,10,"[""E_N003466_N004589"",""E_N003450_N003455"",""E_N003450_N004589"",""E_N003466_N003471"",""E_N004584_N004604"",""E_N003452_N003456"",""E_N003436_N003452"",""E_N003511_N003526"",""E_N001365_N001380"",""E_N000358_N001495""]","[""broken"",""broken"",""missing"",""broken"",""broken"",""broken"",""missing"",""missing"",""missing"",""broken""]","[1.6122034611053286,1.612203461105329,1.612203461105329,2.7924183067728237,3.604996532591951,3.6049965325919526,4.559999999999999,18.38194766612069,21.509476981089055,22.7429285713164]",4,6,0
E_N003450_N004589,8164,missing,1,"[""E_N003466_N004589""]","[""broken""]",[1.6122034611053286],0,1,0
E_N003450_N004589,8164,missing,3,"[""E_N003466_N004589"",""E_N003450_N003466"",""E_N003450_N003455""]","[""broken"",""broken"",""broken""]","[1.6122034611053286,1.612203461105329,2.280000000000001]",0,3,0
E_N003450_N004589,8164,missing,5,"[""E_N003466_N004589"",""E_N003450_N003466"",""E_N003450_N003455"",""E_N004584_N004604"",""E_N003452_N003456""]","[""broken"",""broken"",""broken"",""broken"",""broken""]","[1.6122034611053286,1.612203461105329,2.280000000000001,2.7924183067728214,3.2244069222106573]",0,5,0
E_N003450_N004589,8164,missing,10,"[""E_N003466_N004589"",""E_N003450_N003466"",""E_N003450_N003455"",""E_N004584_N004604"",""E_N003452_N003456"",""E_N003436_N003452"",""E_N003466_N003471"",""E_N003511_N003526"",""E_N001365_N001380"",""E_N000358_N001495""]","[""broken"",""broken"",""broken"",""broken"",""broken"",""missing"",""broken"",""missing"",""missing"",""broken""]","[1.6122034611053286,1.612203461105329,2.280000000000001,2.7924183067728214,3.2244069222106573,3.604996532591951,3.9490758412570415,19.679451211860556,22.970363514755267,24.18305191657992]",3,7,0
E_N003452_N003456,6141,broken,1,"[""E_N003436_N003452""]","[""missing""]",[1.6122034611053278],1,0,0
E_N003452_N003456,6141,broken,3,"[""E_N003436_N003452"",""E_N003450_N003455"",""E_N003450_N004589""]","[""missing"",""broken"",""missing""]","[1.6122034611053278,2.2799999999999994,3.2244069222106573]",2,1,0
E_N003452_N003456,6141,broken,5,"[""E_N003436_N003452"",""E_N003450_N003455"",""E_N003450_N004589"",""E_N003450_N003466"",""E_N003466_N004589""]","[""missing"",""broken"",""missing"",""broken"",""broken""]","[1.6122034611053278,2.2799999999999994,3.2244069222106573,3.6049965325919526,4.265489420922293]",2,3,0
E_N003452_N003456,6141,broken,10,"[""E_N003436_N003452"",""E_N003450_N003455"",""E_N003450_N004589"",""E_N003450_N003466"",""E_N003466_N004589"",""E_N003466_N003471"",""E_N004584_N004604"",""E_N003511_N003526"",""E_N001365_N001380"",""E_N000358_N001495""]","[""missing"",""broken"",""missing"",""broken"",""broken"",""broken"",""broken"",""missing"",""missing"",""broken""]","[1.6122034611053278,2.2799999999999994,3.2244069222106573,3.6049965325919526,4.265489420922293,5.098234988699521,5.812882245495773,21.68997925310211,24.075331773414874,24.714611063093827]",4,6,0
E_N003466_N003471,6166,broken,1,"[""E_N003450_N003466""]","[""broken""]",[2.7924183067728237],0,1,0
E_N003466_N003471,6166,broken,3,"[""E_N003450_N003466"",""E_N003466_N004589"",""E_N003450_N003455""]","[""broken"",""broken"",""broken""]","[2.7924183067728237,2.792418306772824,3.2244069222106577]",0,3,0
E_N003466_N003471,6166,broken,5,"[""E_N003450_N003466"",""E_N003466_N004589"",""E_N003450_N003455"",""E_N003450_N004589"",""E_N003452_N003456""]","[""broken"",""broken"",""broken"",""missing"",""broken""]","[2.7924183067728237,2.792418306772824,3.2244069222106577,3.9490758412570415,5.098234988699521]",1,4,0
E_N003466_N003471,6166,broken,10,"[""E_N003450_N003466"",""E_N003466_N004589"",""E_N003450_N003455"",""E_N003450_N004589"",""E_N003452_N003456"",""E_N004584_N004604"",""E_N003436_N003452"",""E_N003511_N003526"",""E_N001365_N001380"",""E_N000358_N001495""]","[""broken"",""broken"",""broken"",""missing"",""broken"",""broken"",""missing"",""missing"",""missing"",""broken""]","[2.7924183067728237,2.792418306772824,3.2244069222106577,3.9490758412570415,5.098234988699521,5.812882245495773,6.244037155558893,17.28895601243753,19.413500457156093,20.329112130144786]",4,6,0
